Population,Latitude,Longitude,Year_start,Year_end,Temperature,Sex,Replicate_vial,Wing_thorax_ratio
Metung,-37.88,147.85,2008,2008,29,male,1,2.20
Metung,-37.88,147.85,2008,2008,29,male,1,2.08
Metung,-37.88,147.85,2008,2008,29,male,1,1.98
Metung,-37.88,147.85,2008,2008,29,male,1,2.03
Metung,-37.88,147.85,2008,2008,29,male,1,2.18
Metung,-37.88,147.85,2008,2008,29,male,1,2.07
Metung,-37.88,147.85,2008,2008,29,male,1,2.03
North_Tasmania,-41.35,147.03,2008,2008,18,female,1,2.44
North_Tasmania,-41.35,147.03,2008,2008,18,female,1,2.23
North_Tasmania,-41.35,147.03,2008,2008,18,female,1,2.36
North_Tasmania,-41.35,147.03,2008,2008,18,female,1,2.38
North_Tasmania,-41.35,147.03,2008,2008,18,female,1,2.28
North_Tasmania,-41.35,147.03,2008,2008,18,female,1,2.26
North_Tasmania,-41.35,147.03,2008,2008,18,female,1,2.36
North_Tasmania,-41.35,147.03,2008,2008,18,female,1,2.31
North_Tasmania,-41.35,147.03,2008,2008,18,female,1,2.31
North_Tasmania,-41.35,147.03,2008,2008,18,female,1,2.26
North_Tasmania,-41.35,147.03,2008,2008,18,female,2,2.29
North_Tasmania,-41.35,147.03,2008,2008,18,female,2,2.22
North_Tasmania,-41.35,147.03,2008,2008,18,female,2,2.28
North_Tasmania,-41.35,147.03,2008,2008,18,female,2,2.30
North_Tasmania,-41.35,147.03,2008,2008,18,female,2,2.36
North_Tasmania,-41.35,147.03,2008,2008,18,female,2,2.33
North_Tasmania,-41.35,147.03,2008,2008,18,female,2,2.16
North_Tasmania,-41.35,147.03,2008,2008,18,female,2,2.41
North_Tasmania,-41.35,147.03,2008,2008,18,female,2,2.29
North_Tasmania,-41.35,147.03,2008,2008,18,female,2,2.25
North_Tasmania,-41.35,147.03,2008,2008,18,female,3,2.37
North_Tasmania,-41.35,147.03,2008,2008,18,female,3,2.34
North_Tasmania,-41.35,147.03,2008,2008,18,female,3,2.28
North_Tasmania,-41.35,147.03,2008,2008,18,female,3,2.40
North_Tasmania,-41.35,147.03,2008,2008,18,female,3,2.34
North_Tasmania,-41.35,147.03,2008,2008,18,female,3,2.35
North_Tasmania,-41.35,147.03,2008,2008,18,female,3,2.23
North_Tasmania,-41.35,147.03,2008,2008,18,female,3,2.29
North_Tasmania,-41.35,147.03,2008,2008,18,female,3,2.29
North_Tasmania,-41.35,147.03,2008,2008,18,female,3,2.36
North_Tasmania,-41.35,147.03,2008,2008,18,male,1,2.31
North_Tasmania,-41.35,147.03,2008,2008,18,male,1,2.37
North_Tasmania,-41.35,147.03,2008,2008,18,male,1,2.33
North_Tasmania,-41.35,147.03,2008,2008,18,male,1,2.33
North_Tasmania,-41.35,147.03,2008,2008,18,male,1,2.37
North_Tasmania,-41.35,147.03,2008,2008,18,male,1,2.30
North_Tasmania,-41.35,147.03,2008,2008,18,male,1,2.32
North_Tasmania,-41.35,147.03,2008,2008,18,male,1,2.41
North_Tasmania,-41.35,147.03,2008,2008,18,male,2,2.37
North_Tasmania,-41.35,147.03,2008,2008,18,male,2,2.29
North_Tasmania,-41.35,147.03,2008,2008,18,male,2,2.39
North_Tasmania,-41.35,147.03,2008,2008,18,male,2,2.49
North_Tasmania,-41.35,147.03,2008,2008,18,male,2,2.34
North_Tasmania,-41.35,147.03,2008,2008,18,male,2,2.41
North_Tasmania,-41.35,147.03,2008,2008,18,male,2,2.39
North_Tasmania,-41.35,147.03,2008,2008,18,male,2,2.47
North_Tasmania,-41.35,147.03,2008,2008,18,male,2,2.44
North_Tasmania,-41.35,147.03,2008,2008,18,male,3,2.45
North_Tasmania,-41.35,147.03,2008,2008,18,male,3,2.35
North_Tasmania,-41.35,147.03,2008,2008,18,male,3,2.33
North_Tasmania,-41.35,147.03,2008,2008,18,male,3,2.36
North_Tasmania,-41.35,147.03,2008,2008,18,male,3,2.41
North_Tasmania,-41.35,147.03,2008,2008,18,male,3,2.44
North_Tasmania,-41.35,147.03,2008,2008,18,male,3,2.37
North_Tasmania,-41.35,147.03,2008,2008,18,male,3,2.38
North_Tasmania,-41.35,147.03,2008,2008,18,male,3,2.36
North_Tasmania,-41.35,147.03,2008,2008,18,male,3,2.39
North_Tasmania,-41.35,147.03,2008,2008,25,female,1,2.13
North_Tasmania,-41.35,147.03,2008,2008,25,female,1,2.10
North_Tasmania,-41.35,147.03,2008,2008,25,female,1,2.11
North_Tasmania,-41.35,147.03,2008,2008,25,female,1,2.08
North_Tasmania,-41.35,147.03,2008,2008,25,female,1,2.09
North_Tasmania,-41.35,147.03,2008,2008,25,female,1,2.16
North_Tasmania,-41.35,147.03,2008,2008,25,female,1,2.05
North_Tasmania,-41.35,147.03,2008,2008,25,female,1,2.07
North_Tasmania,-41.35,147.03,2008,2008,25,female,1,2.09
North_Tasmania,-41.35,147.03,2008,2008,25,female,1,2.12
North_Tasmania,-41.35,147.03,2008,2008,25,female,2,2.14
North_Tasmania,-41.35,147.03,2008,2008,25,female,2,2.11
North_Tasmania,-41.35,147.03,2008,2008,25,female,2,2.11
North_Tasmania,-41.35,147.03,2008,2008,25,female,2,2.05
North_Tasmania,-41.35,147.03,2008,2008,25,female,2,2.16
North_Tasmania,-41.35,147.03,2008,2008,25,female,2,2.09
North_Tasmania,-41.35,147.03,2008,2008,25,female,2,2.12
North_Tasmania,-41.35,147.03,2008,2008,25,female,2,2.14
North_Tasmania,-41.35,147.03,2008,2008,25,female,2,2.19
North_Tasmania,-41.35,147.03,2008,2008,25,female,2,2.23
North_Tasmania,-41.35,147.03,2008,2008,25,female,3,2.12
North_Tasmania,-41.35,147.03,2008,2008,25,female,3,2.14
North_Tasmania,-41.35,147.03,2008,2008,25,female,3,2.09
North_Tasmania,-41.35,147.03,2008,2008,25,female,3,2.13
North_Tasmania,-41.35,147.03,2008,2008,25,female,3,2.06
North_Tasmania,-41.35,147.03,2008,2008,25,female,3,2.07
North_Tasmania,-41.35,147.03,2008,2008,25,female,3,2.12
North_Tasmania,-41.35,147.03,2008,2008,25,female,3,2.15
North_Tasmania,-41.35,147.03,2008,2008,25,female,3,2.12
North_Tasmania,-41.35,147.03,2008,2008,25,female,3,2.09
North_Tasmania,-41.35,147.03,2008,2008,25,male,1,2.06
North_Tasmania,-41.35,147.03,2008,2008,25,male,1,2.10
North_Tasmania,-41.35,147.03,2008,2008,25,male,1,2.14
North_Tasmania,-41.35,147.03,2008,2008,25,male,2,2.10
North_Tasmania,-41.35,147.03,2008,2008,25,male,2,2.16
North_Tasmania,-41.35,147.03,2008,2008,25,male,2,2.27
North_Tasmania,-41.35,147.03,2008,2008,25,male,2,2.18
North_Tasmania,-41.35,147.03,2008,2008,25,male,2,2.16
North_Tasmania,-41.35,147.03,2008,2008,25,male,2,2.16
North_Tasmania,-41.35,147.03,2008,2008,25,male,2,2.19
North_Tasmania,-41.35,147.03,2008,2008,25,male,2,2.15
North_Tasmania,-41.35,147.03,2008,2008,25,male,2,2.19
North_Tasmania,-41.35,147.03,2008,2008,25,male,3,2.05
North_Tasmania,-41.35,147.03,2008,2008,25,male,3,2.12
North_Tasmania,-41.35,147.03,2008,2008,25,male,3,2.18
North_Tasmania,-41.35,147.03,2008,2008,25,male,3,2.10
North_Tasmania,-41.35,147.03,2008,2008,25,male,3,2.06
North_Tasmania,-41.35,147.03,2008,2008,25,male,3,2.15
North_Tasmania,-41.35,147.03,2008,2008,25,male,3,2.19
North_Tasmania,-41.35,147.03,2008,2008,25,male,3,2.14
North_Tasmania,-41.35,147.03,2008,2008,25,male,3,2.14
North_Tasmania,-41.35,147.03,2008,2008,25,male,3,2.15
North_Tasmania,-41.35,147.03,2008,2008,29,female,1,2.10
North_Tasmania,-41.35,147.03,2008,2008,29,female,1,2.03
North_Tasmania,-41.35,147.03,2008,2008,29,female,1,2.14
North_Tasmania,-41.35,147.03,2008,2008,29,female,1,2.03
North_Tasmania,-41.35,147.03,2008,2008,29,female,1,2.12
North_Tasmania,-41.35,147.03,2008,2008,29,female,1,2.09
North_Tasmania,-41.35,147.03,2008,2008,29,female,1,2.06
North_Tasmania,-41.35,147.03,2008,2008,29,female,1,2.05
North_Tasmania,-41.35,147.03,2008,2008,29,female,1,2.14
North_Tasmania,-41.35,147.03,2008,2008,29,female,1,2.20
North_Tasmania,-41.35,147.03,2008,2008,29,female,2,1.99
North_Tasmania,-41.35,147.03,2008,2008,29,female,2,2.01
North_Tasmania,-41.35,147.03,2008,2008,29,female,2,2.02
North_Tasmania,-41.35,147.03,2008,2008,29,female,2,2.08
North_Tasmania,-41.35,147.03,2008,2008,29,female,2,2.11
North_Tasmania,-41.35,147.03,2008,2008,29,female,2,2.08
North_Tasmania,-41.35,147.03,2008,2008,29,female,2,2.17
North_Tasmania,-41.35,147.03,2008,2008,29,female,2,2.20
North_Tasmania,-41.35,147.03,2008,2008,29,female,2,2.11
North_Tasmania,-41.35,147.03,2008,2008,29,female,3,2.04
North_Tasmania,-41.35,147.03,2008,2008,29,female,3,2.04
North_Tasmania,-41.35,147.03,2008,2008,29,female,3,2.01
North_Tasmania,-41.35,147.03,2008,2008,29,female,3,2.09
North_Tasmania,-41.35,147.03,2008,2008,29,female,3,2.04
North_Tasmania,-41.35,147.03,2008,2008,29,female,3,2.09
North_Tasmania,-41.35,147.03,2008,2008,29,female,3,2.12
North_Tasmania,-41.35,147.03,2008,2008,29,female,3,2.01
North_Tasmania,-41.35,147.03,2008,2008,29,female,3,2.14
North_Tasmania,-41.35,147.03,2008,2008,29,female,3,2.04
North_Tasmania,-41.35,147.03,2008,2008,29,male,1,2.10
North_Tasmania,-41.35,147.03,2008,2008,29,male,1,2.18
North_Tasmania,-41.35,147.03,2008,2008,29,male,1,2.01
North_Tasmania,-41.35,147.03,2008,2008,29,male,1,2.13
North_Tasmania,-41.35,147.03,2008,2008,29,male,1,2.16
North_Tasmania,-41.35,147.03,2008,2008,29,male,1,2.19
North_Tasmania,-41.35,147.03,2008,2008,29,male,1,2.07
North_Tasmania,-41.35,147.03,2008,2008,29,male,1,2.07
North_Tasmania,-41.35,147.03,2008,2008,29,male,1,2.01
North_Tasmania,-41.35,147.03,2008,2008,29,male,1,1.98
North_Tasmania,-41.35,147.03,2008,2008,29,male,2,2.13
North_Tasmania,-41.35,147.03,2008,2008,29,male,2,2.12
North_Tasmania,-41.35,147.03,2008,2008,29,male,2,2.05
North_Tasmania,-41.35,147.03,2008,2008,29,male,2,2.01
North_Tasmania,-41.35,147.03,2008,2008,29,male,2,2.05
North_Tasmania,-41.35,147.03,2008,2008,29,male,2,2.06
North_Tasmania,-41.35,147.03,2008,2008,29,male,2,2.05
North_Tasmania,-41.35,147.03,2008,2008,29,male,2,2.09
North_Tasmania,-41.35,147.03,2008,2008,29,male,2,2.07
North_Tasmania,-41.35,147.03,2008,2008,29,male,3,2.05
North_Tasmania,-41.35,147.03,2008,2008,29,male,3,2.01
North_Tasmania,-41.35,147.03,2008,2008,29,male,3,2.04
North_Tasmania,-41.35,147.03,2008,2008,29,male,3,2.03
North_Tasmania,-41.35,147.03,2008,2008,29,male,3,2.05
North_Tasmania,-41.35,147.03,2008,2008,29,male,3,2.05
North_Tasmania,-41.35,147.03,2008,2008,29,male,3,2.08
North_Tasmania,-41.35,147.03,2008,2008,29,male,3,2.12
North_Tasmania,-41.35,147.03,2008,2008,29,male,3,2.17
North_Tasmania,-41.35,147.03,2008,2008,29,male,3,2.15
South_Tasmania,-42.77,147.57,2008,2008,18,female,1,2.32
South_Tasmania,-42.77,147.57,2008,2008,18,female,1,2.37
South_Tasmania,-42.77,147.57,2008,2008,18,female,1,2.25
South_Tasmania,-42.77,147.57,2008,2008,18,female,1,2.28
South_Tasmania,-42.77,147.57,2008,2008,18,female,1,2.30
South_Tasmania,-42.77,147.57,2008,2008,18,female,1,2.27
South_Tasmania,-42.77,147.57,2008,2008,18,female,1,2.34
South_Tasmania,-42.77,147.57,2008,2008,18,female,1,2.32
South_Tasmania,-42.77,147.57,2008,2008,18,female,1,2.28
South_Tasmania,-42.77,147.57,2008,2008,18,female,1,2.37
South_Tasmania,-42.77,147.57,2008,2008,18,female,2,2.37
South_Tasmania,-42.77,147.57,2008,2008,18,female,2,2.31
South_Tasmania,-42.77,147.57,2008,2008,18,female,2,2.39
South_Tasmania,-42.77,147.57,2008,2008,18,female,2,2.33
South_Tasmania,-42.77,147.57,2008,2008,18,female,2,2.37
South_Tasmania,-42.77,147.57,2008,2008,18,female,2,2.38
South_Tasmania,-42.77,147.57,2008,2008,18,female,2,2.38
South_Tasmania,-42.77,147.57,2008,2008,18,female,2,2.30
South_Tasmania,-42.77,147.57,2008,2008,18,female,2,2.25
South_Tasmania,-42.77,147.57,2008,2008,18,female,2,2.44
South_Tasmania,-42.77,147.57,2008,2008,18,female,3,2.38
South_Tasmania,-42.77,147.57,2008,2008,18,female,3,2.38
South_Tasmania,-42.77,147.57,2008,2008,18,female,3,2.31
South_Tasmania,-42.77,147.57,2008,2008,18,female,3,2.33
South_Tasmania,-42.77,147.57,2008,2008,18,female,3,2.26
South_Tasmania,-42.77,147.57,2008,2008,18,female,3,2.31
South_Tasmania,-42.77,147.57,2008,2008,18,female,3,2.39
South_Tasmania,-42.77,147.57,2008,2008,18,female,3,2.37
South_Tasmania,-42.77,147.57,2008,2008,18,female,3,2.32
South_Tasmania,-42.77,147.57,2008,2008,18,female,3,2.24
South_Tasmania,-42.77,147.57,2008,2008,18,male,1,2.29
South_Tasmania,-42.77,147.57,2008,2008,18,male,1,2.40
South_Tasmania,-42.77,147.57,2008,2008,18,male,1,2.06
South_Tasmania,-42.77,147.57,2008,2008,18,male,1,2.28
South_Tasmania,-42.77,147.57,2008,2008,18,male,1,2.34
South_Tasmania,-42.77,147.57,2008,2008,18,male,1,2.32
South_Tasmania,-42.77,147.57,2008,2008,18,male,1,2.29
South_Tasmania,-42.77,147.57,2008,2008,18,male,1,2.34
South_Tasmania,-42.77,147.57,2008,2008,18,male,2,2.44
South_Tasmania,-42.77,147.57,2008,2008,18,male,2,2.36
South_Tasmania,-42.77,147.57,2008,2008,18,male,2,2.31
South_Tasmania,-42.77,147.57,2008,2008,18,male,2,2.38
South_Tasmania,-42.77,147.57,2008,2008,18,male,2,2.33
South_Tasmania,-42.77,147.57,2008,2008,18,male,2,2.38
South_Tasmania,-42.77,147.57,2008,2008,18,male,2,2.33
South_Tasmania,-42.77,147.57,2008,2008,18,male,2,2.26
South_Tasmania,-42.77,147.57,2008,2008,18,male,2,2.40
South_Tasmania,-42.77,147.57,2008,2008,18,male,2,2.36
South_Tasmania,-42.77,147.57,2008,2008,18,male,2,2.34
South_Tasmania,-42.77,147.57,2008,2008,18,male,3,2.35
South_Tasmania,-42.77,147.57,2008,2008,18,male,3,2.25
South_Tasmania,-42.77,147.57,2008,2008,18,male,3,2.35
South_Tasmania,-42.77,147.57,2008,2008,18,male,3,2.32
South_Tasmania,-42.77,147.57,2008,2008,18,male,3,2.35
South_Tasmania,-42.77,147.57,2008,2008,18,male,3,2.34
South_Tasmania,-42.77,147.57,2008,2008,18,male,3,2.31
South_Tasmania,-42.77,147.57,2008,2008,18,male,3,2.34
South_Tasmania,-42.77,147.57,2008,2008,18,male,3,2.32
South_Tasmania,-42.77,147.57,2008,2008,18,male,3,2.30
South_Tasmania,-42.77,147.57,2008,2008,25,female,1,2.10
South_Tasmania,-42.77,147.57,2008,2008,25,female,1,2.11
South_Tasmania,-42.77,147.57,2008,2008,25,female,1,2.14
South_Tasmania,-42.77,147.57,2008,2008,25,female,1,2.27
South_Tasmania,-42.77,147.57,2008,2008,25,female,1,2.04
South_Tasmania,-42.77,147.57,2008,2008,25,female,1,2.11
South_Tasmania,-42.77,147.57,2008,2008,25,female,1,2.18
South_Tasmania,-42.77,147.57,2008,2008,25,female,1,2.07
South_Tasmania,-42.77,147.57,2008,2008,25,female,1,2.14
South_Tasmania,-42.77,147.57,2008,2008,25,female,2,2.21
South_Tasmania,-42.77,147.57,2008,2008,25,female,2,2.11
South_Tasmania,-42.77,147.57,2008,2008,25,female,2,2.18
South_Tasmania,-42.77,147.57,2008,2008,25,female,2,2.13
South_Tasmania,-42.77,147.57,2008,2008,25,female,2,2.08
South_Tasmania,-42.77,147.57,2008,2008,25,female,2,2.04
South_Tasmania,-42.77,147.57,2008,2008,25,female,2,2.15
South_Tasmania,-42.77,147.57,2008,2008,25,female,2,2.07
South_Tasmania,-42.77,147.57,2008,2008,25,female,2,2.08
South_Tasmania,-42.77,147.57,2008,2008,25,female,3,2.08
South_Tasmania,-42.77,147.57,2008,2008,25,female,3,2.03
South_Tasmania,-42.77,147.57,2008,2008,25,female,3,2.15
South_Tasmania,-42.77,147.57,2008,2008,25,female,3,2.12
South_Tasmania,-42.77,147.57,2008,2008,25,female,3,2.10
South_Tasmania,-42.77,147.57,2008,2008,25,female,3,2.08
South_Tasmania,-42.77,147.57,2008,2008,25,female,3,2.24
South_Tasmania,-42.77,147.57,2008,2008,25,female,3,2.08
South_Tasmania,-42.77,147.57,2008,2008,25,female,3,2.20
South_Tasmania,-42.77,147.57,2008,2008,25,male,1,2.14
South_Tasmania,-42.77,147.57,2008,2008,25,male,1,2.10
South_Tasmania,-42.77,147.57,2008,2008,25,male,1,2.08
South_Tasmania,-42.77,147.57,2008,2008,25,male,1,1.99
South_Tasmania,-42.77,147.57,2008,2008,25,male,1,2.12
South_Tasmania,-42.77,147.57,2008,2008,25,male,1,2.06
South_Tasmania,-42.77,147.57,2008,2008,25,male,1,2.17
South_Tasmania,-42.77,147.57,2008,2008,25,male,1,2.07
South_Tasmania,-42.77,147.57,2008,2008,25,male,1,2.03
South_Tasmania,-42.77,147.57,2008,2008,25,male,1,2.09
South_Tasmania,-42.77,147.57,2008,2008,25,male,2,2.07
South_Tasmania,-42.77,147.57,2008,2008,25,male,2,2.10
South_Tasmania,-42.77,147.57,2008,2008,25,male,2,2.14
South_Tasmania,-42.77,147.57,2008,2008,25,male,2,2.02
South_Tasmania,-42.77,147.57,2008,2008,25,male,2,2.17
South_Tasmania,-42.77,147.57,2008,2008,25,male,2,2.11
South_Tasmania,-42.77,147.57,2008,2008,25,male,2,2.08
South_Tasmania,-42.77,147.57,2008,2008,25,male,2,2.09
South_Tasmania,-42.77,147.57,2008,2008,25,male,2,2.15
South_Tasmania,-42.77,147.57,2008,2008,25,male,3,2.13
South_Tasmania,-42.77,147.57,2008,2008,25,male,3,2.16
South_Tasmania,-42.77,147.57,2008,2008,25,male,3,2.40
South_Tasmania,-42.77,147.57,2008,2008,25,male,3,2.10
South_Tasmania,-42.77,147.57,2008,2008,25,male,3,2.06
South_Tasmania,-42.77,147.57,2008,2008,25,male,3,2.22
South_Tasmania,-42.77,147.57,2008,2008,25,male,3,2.07
South_Tasmania,-42.77,147.57,2008,2008,25,male,3,2.08
South_Tasmania,-42.77,147.57,2008,2008,25,male,3,2.09
South_Tasmania,-42.77,147.57,2008,2008,29,female,1,2.12
South_Tasmania,-42.77,147.57,2008,2008,29,female,1,2.13
South_Tasmania,-42.77,147.57,2008,2008,29,female,1,2.06
South_Tasmania,-42.77,147.57,2008,2008,29,female,1,2.03
South_Tasmania,-42.77,147.57,2008,2008,29,female,1,2.14
South_Tasmania,-42.77,147.57,2008,2008,29,female,1,2.10
South_Tasmania,-42.77,147.57,2008,2008,29,female,1,2.14
South_Tasmania,-42.77,147.57,2008,2008,29,female,1,2.08
South_Tasmania,-42.77,147.57,2008,2008,29,female,1,2.13
South_Tasmania,-42.77,147.57,2008,2008,29,female,1,2.13
South_Tasmania,-42.77,147.57,2008,2008,29,female,2,2.15
South_Tasmania,-42.77,147.57,2008,2008,29,female,2,2.16
South_Tasmania,-42.77,147.57,2008,2008,29,female,2,2.17
South_Tasmania,-42.77,147.57,2008,2008,29,female,2,2.14
South_Tasmania,-42.77,147.57,2008,2008,29,female,2,2.16
South_Tasmania,-42.77,147.57,2008,2008,29,female,2,2.01
South_Tasmania,-42.77,147.57,2008,2008,29,female,2,2.12
South_Tasmania,-42.77,147.57,2008,2008,29,female,2,2.09
South_Tasmania,-42.77,147.57,2008,2008,29,female,2,2.05
South_Tasmania,-42.77,147.57,2008,2008,29,female,2,2.19
South_Tasmania,-42.77,147.57,2008,2008,29,female,3,2.07
South_Tasmania,-42.77,147.57,2008,2008,29,female,3,2.08
South_Tasmania,-42.77,147.57,2008,2008,29,female,3,2.18
South_Tasmania,-42.77,147.57,2008,2008,29,female,3,2.15
South_Tasmania,-42.77,147.57,2008,2008,29,female,3,2.09
South_Tasmania,-42.77,147.57,2008,2008,29,female,3,2.14
South_Tasmania,-42.77,147.57,2008,2008,29,female,3,2.12
South_Tasmania,-42.77,147.57,2008,2008,29,female,3,2.15
South_Tasmania,-42.77,147.57,2008,2008,29,female,3,2.15
South_Tasmania,-42.77,147.57,2008,2008,29,female,3,2.01
South_Tasmania,-42.77,147.57,2008,2008,29,male,1,2.13
South_Tasmania,-42.77,147.57,2008,2008,29,male,1,2.12
South_Tasmania,-42.77,147.57,2008,2008,29,male,1,2.14
South_Tasmania,-42.77,147.57,2008,2008,29,male,1,2.02
South_Tasmania,-42.77,147.57,2008,2008,29,male,1,2.15
South_Tasmania,-42.77,147.57,2008,2008,29,male,1,2.10
South_Tasmania,-42.77,147.57,2008,2008,29,male,1,2.14
South_Tasmania,-42.77,147.57,2008,2008,29,male,1,2.13
South_Tasmania,-42.77,147.57,2008,2008,29,male,1,2.12
South_Tasmania,-42.77,147.57,2008,2008,29,male,1,2.16
South_Tasmania,-42.77,147.57,2008,2008,29,male,2,2.09
South_Tasmania,-42.77,147.57,2008,2008,29,male,2,2.07
South_Tasmania,-42.77,147.57,2008,2008,29,male,2,2.04
South_Tasmania,-42.77,147.57,2008,2008,29,male,2,2.13
South_Tasmania,-42.77,147.57,2008,2008,29,male,2,2.17
South_Tasmania,-42.77,147.57,2008,2008,29,male,2,2.11
South_Tasmania,-42.77,147.57,2008,2008,29,male,2,2.11
South_Tasmania,-42.77,147.57,2008,2008,29,male,2,2.09
South_Tasmania,-42.77,147.57,2008,2008,29,male,2,2.18
South_Tasmania,-42.77,147.57,2008,2008,29,male,3,2.14
South_Tasmania,-42.77,147.57,2008,2008,29,male,3,2.18
South_Tasmania,-42.77,147.57,2008,2008,29,male,3,2.06
South_Tasmania,-42.77,147.57,2008,2008,29,male,3,2.10
South_Tasmania,-42.77,147.57,2008,2008,29,male,3,2.06
South_Tasmania,-42.77,147.57,2008,2008,29,male,3,2.14
South_Tasmania,-42.77,147.57,2008,2008,29,male,3,2.08
South_Tasmania,-42.77,147.57,2008,2008,29,male,3,1.97
South_Tasmania,-42.77,147.57,2008,2008,29,male,3,2.08
